,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
194697,GC-2019-Q2-00173,Canadian Electrocoating Ltd. ,Windsor ,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814950,814950,580000,3/26/19,3/31/20,"The project is to adopt advanced technologies for aluminum manufacturing to increase capacity, efficiencies and overall competitiveness.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194688,GC-2019-Q2-00172,New World Friction Corp. ,Cambridge ,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814913,814913,400000,4/5/19,3/31/10,The project is to acquire advanced equipment to improve production capacity and efficiencies.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194654,GC-2019-Q2-00129,Akromold (Goderich) Limited,Goderich,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814967,814967,440000,4/8/19,3/31/20,The project is to increase production capacity and efficiencies through equipment acquisition and training.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194672,GC-2019-Q2-00148,Weldco-Beales Mfg. Ontario Ltd.,Barrie,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,512465,512465,275000,4/5/19,3/31/20,The project is to improve production quality and efficiency by upgrading equipment resulting in improved capacity and sales growth.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194671,GC-2019-Q2-00147,FBT Inc.,St. Catharines,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814927,814927,180000,4/4/19,3/31/20,"The project is to implement advanced manufacturing equipment and programming software capabilities, leading to sales growth.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194670,GC-2019-Q2-00146,R.T. Hamilton and Associates Limited,Stoney Creek,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814891,814891,185000,4/5/19,3/31/20,The project is to purchase/install robotic welding equipment leading to increased competitiveness and sales growth.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194669,GC-2019-Q2-00145,AIL International Inc.,Thorndale,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,512462,512462,225000,3/21/19,3/31/20,"The project is to develop and implement a new manufacturing line for a modular panel bridge, resulting in sales growth.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194668,GC-2019-Q2-00144,Vandergeest Inc,Barrie,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814923,814923,178321,4/4/19,3/31/20,"The project is to purchase & install advanced equipment and associated facility renovation, resulting in sales growth.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194667,GC-2019-Q2-00143,T.A. Brannon Steel Limited,Brampton,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814937,814937,800000,4/2/19,3/31/20,"The project is to automate the steel flattening process to improve productivity, cost efficiency, and capacity.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194666,GC-2019-Q2-00142,Agway Metals Inc.,Brampton,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814874,814874,700000,4/8/19,3/31/20,The project is to acquire advanced manufacturing equipment to implement process upgrades and enhancements.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194636,GC-2019-Q2-00132,Dynamo Industries Inc.,Plantagenet,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814878,814878,485000,5/1/19,3/31/20,The project is to acquire equipment to increase manufacturing capacity.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194664,GC-2019-Q2-00140,David W. Wilson Manufacturing Ltd.,Cathcart,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814875,814875,510000,4/8/19,3/31/20,The project is to improve production capabilities and efficiency through new equipment acquisition leading to greater competitiveness and sales growth.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194658,GC-2019-Q2-00134,Dajcor Aluminum Ltd.,Chatham,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814824,814824,800000,4/5/19,3/31/20,"The project is to purchase equipment, expand capacity, and improve quality.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194656,GC-2019-Q2-00131,TC Industries of Canada Company,Guelph,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814784,814784,600000,4/8/19,3/31/20,The project is to update and automate production lines to improve production capacity and sales growth.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194659,GC-2019-Q2-00135,Rodger Industries Inc.,Blenheim,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814849,814849,322000,4/8/19,3/31/20,"The project is to design, develop and purchase equipment to increase competitiveness.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194657,GC-2019-Q2-00133,Phil Mauer & Associates Inc.,Eden,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814812,814812,827500,4/8/19,3/31/20,The project is to acquire leading edge welding and CNC equipment to enhance production efficiencies.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194661,GC-2019-Q2-00137,Egar Tool and Die Ltd.,Cambridge,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814918,814918,250000,4/4/19,3/31/20,The project is to increase productivity and cost efficiency by adopting and testing 3D printing technology leading to sales growth.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194662,GC-2019-Q2-00138,Cogent Power Inc,Burlington,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814903,814903,500000,5/1/19,3/31/20,The project is to purchase and install equipment to increase automation and enhance capacity.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194663,GC-2019-Q2-00139,Redrox Industrial Inc.,Burlington,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814934,814934,300000,4/3/19,3/31/20,"The project is to adopt innovative automated equipment to support large-scale contracts, resulting in revenue growth.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194660,GC-2019-Q2-00136,944743 Ontario Inc. (o/a Uni-Fab),Leamington,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814910,814910,670000,4/5/19,3/31/20,The project is to purchase equipment and train staff to increase production capabilities and efficiencies.,To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194665,GC-2019-Q2-00141,BMP Metals Inc.,Brampton,Steel and Aluminum Initiative,To bolster the productivity and competitiveness of small- and medium-sized enterprises operating within the Canadian steel and aluminum supply chain through investments in innovative projects.,814801,814801,700000,4/9/19,3/31/20,"The project is to acquire equipment to increase productivity, and adopt flexible manufacturing and cybersecurity principles.",To maintain and create jobs as well as promote economic growth through adoption of innovative technologies and processes.,,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194673,GC-2019-Q2-00149,National Aboriginal Capital Corporations Association,Ottawa,WES Ecosystem Fund (National),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813691,813691,1200000,4/1/19,3/31/23,NACCA Indigenous Women Entrepreneurship Initiative,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194502,GC-2019-Q1-00076,SheEO Canada Fund,Toronto,WES Ecosystem Fund (National),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813662,813662,2500000,4/25/19,3/31/22,The project is to expand existing programs and services across Canada to help women entrepreneurs access non-traditional financing along with customized training.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194441,GC-2019-Q1-00016,Asia Pacific Foundation of Canada,Toronto,WES Ecosystem Fund (National),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813693,813693,1754836,5/17/19,3/31/23,The project is to focus on addressing barriers faced by women entrepreneurs looking to access growth opportunities across the Asian markets by organizing and leading international trade missions.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194685,GC-2019-Q2-00161,Innovation Guelph Resource Centre,Guelph,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813672,813672,1879983,8/6/19,3/31/23,"This project seeks to develop and accelerate the ?growth to scale? of women-led companies through customized mentoring, facilitated learning and skill-building training and market development.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194689,GC-2019-Q2-00164,Ontario East Economic Development Commission,Kingston,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813678,813678,823000,8/8/19,3/31/22,"The project will deliver a Women's Virtual Entrepreneurship Incubator Pilot Project, which includes virtual activities such as training, workshops, one-on-one discussions, networking, and mentoring.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2021/22,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194687,GC-2019-Q2-00163,WindsorEssex Economic Development Corporation,Windsor,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813674,813674,692000,8/14/19,3/31/23,"This project will encourage women entrepreneurs to start and grow emerging technology businesses, such as agri-food, automation, automotive and mobility.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194686,GC-2019-Q2-00162,Société de développement communautaire de Prescott-Russell,Hawkesbury,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813131,813131,955128,8/13/19,3/31/23,"This project will deliver entrepreneurial programming, services and provide easier access to capital for women entrepreneurs in Official Languages Minority Communities in southern Ontario.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194684,GC-2019-Q2-00160,Community Futures Development Corporation of N&C Hastings,Bancroft,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813653,813653,266250,8/2/19,3/31/23,"In partnership with the Kijicho Manito Madaouskarini Algonquin First Nations, this project will deliver customized training to Indigenous women entrepreneurs in the region of the Algonquin community.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194682,GC-2019-Q2-00158,Northumberland Business Development Assistance Corporation,Cobourg,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813749,813749,1436500,7/29/19,3/31/23,This project will support the development of a fintech algorithmic coding platform; its aim is to correct bias and advance gender equality for women entrepreneurs.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194674,GC-2019-Q2-00150,Canadian Film Centre,Toronto,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813694,813694,3395000,8/21/19,3/31/23,"The project will deliver an incubation program that will accelerate 200 women-led companies through specialized boot camp training sessions, demonstration events, and networking.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194675,GC-2019-Q2-00151,ventureLAB Innovation Centre,Markham,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813658,813658,1716835,7/29/19,3/31/23,This project will aim to increase the number of women led tech companies that specifically build software or hardware-enabled solutions for various priority economic sectors.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194683,GC-2019-Q2-00159,Pillar Nonprofit Network,London,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813745,813745,3585303,8/2/19,3/31/23,"The project will broaden the ecosystem supporting women entrepreneurs through the inclusion of Indigenous knowledge across programming, expansion of women-led social enterprises, and training.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194676,GC-2019-Q2-00152,Wilfrid Laurier University,Waterloo,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813726,813726,1385000,8/22/19,3/31/23,The project will utilize existing incubation/acceleration space to offer support to women entrepreneurs at the early start-up stage and those looking to accelerate and scale their businesses.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194678,GC-2019-Q2-00154,"Elizabeth Fry Society,Toronto Branch",Toronto,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813671,813671,1002004,8/22/19,3/31/23,The project will initiate a second cohort of My Start-Up to support marginalized women who may have struggled with mental health issues or conflict with law to launch their own viable business.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194679,GC-2019-Q2-00155,The Hamilton Young Women's Christian Association,Hamilton,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813687,813687,1015641,8/15/19,3/31/23,This project will support women with business training and coaching to successfully start up or grow their own small businesses.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194680,GC-2019-Q2-00156,Haltech Regional Innovation Centre,Burlington,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813664,813664,307800,8/1/19,3/31/22,The project will create an accelerator to help diverse women entrepreneurs scale-up and reach global markets. Activities include training through cohort-based programming and mentorship opportunities.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2021/22,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194681,GC-2019-Q2-00157,Tecumseh Community Development Corporation,Sarnia,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,814643,814643,337000,8/22/19,3/31/23,"The project will deliver the Pathway to Personal Success program to foster stronger economic development growth by utilizing a holistic approach to assist, equip and enable women entrepreneurs.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194677,GC-2019-Q2-00153,York University,Toronto,WES Ecosystem Fund (Regional),To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813750,813750,1868400,8/7/19,3/31/23,"This project will deliver the Fempower program, which will provide women entrepreneurs with business education and resources, female centred supports, solutions to overcome barriers, and networking.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2022/23,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194690,GC-2019-Q2-00165,2540367 Ontario Limited,Peterborough,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813885,813885,100000,10/1/19,9/30/20,"The project is to purchase equipment, renovate the facility, provide staff training, enhance digital presence and upgrade the management system and software to support growth.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194691,GC-2019-Q2-00166,Fortay Inc.,Toronto,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813940,813940,95000,10/1/19,9/30/20,The project is to upgrade technology and obtain advisory services which will increase business growth.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194693,GC-2019-Q2-00168,Ilana Robyn Foods Ltd.,North York,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813782,813782,100000,9/20/19,3/31/20,"The project is to purchase equipment for upgrading production lines, which will result in production cost savings, and market expansion.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194694,GC-2019-Q2-00169,Poppy and Peonies Inc.,Penetanguishene,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813953,813953,100000,10/1/19,9/30/20,"The project is to develop a mobile application, which will lead to growth of the existing business and exporting opportunities.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194695,GC-2019-Q2-00170,Paterson Composites Inc.,Toronto,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,813499,813499,100000,9/16/19,3/31/20,"The project is to increase business growth by updating the facility and equipment, undertaking marketing and professional development activities.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194696,GC-2019-Q2-00171,Lovell Corporation,Kitchener,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,512279,512279,100000,10/1/19,9/30/20,The project is to conduct event planning and marketing activities with a focus on Indigenous youth which will result in the pursuit of new markets aboard.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",2019/20 to 2020/21,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194521,GC-2019-Q1-00095,Think Dirty Inc.,Toronto,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,814218,814218,90000,4/1/19,3/31/20,The project is to enhance application software and management skills and undertake marketing and promotional activities to enhance user experience and increase domestic and international market share.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194692,GC-2019-Q2-00167,Assistive Technology Consultants Inc,Toronto,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,814147,814147,80000,10/1/19,9/30/20,The project is to upgrade technology and obtain advisory services which will increase business growth.,"To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
194517,GC-2019-Q1-00091,The Funding Portal Inc.,Toronto,Women Entrepreneurship Fund,To support women-owned and/or women-led businesses in their growth and to pursue market opportunities abroad.,512003,512003,100000,4/1/19,3/31/20,"The project is to update products to meet international standards, complete compliance certifications, and implement strategic marketing initiatives to expand domestic and global market share.","To support activities that focus on, i) The pursuit of market opportunities abroad, ii) Business Scale-up, Expansion and Growth; and iii) Additional activities that support the objectives of the Women Entrepreneurship Fund.",,Federal Economic Development Agency for Southern Ontario | Agence fédérale de développement économique pour le Sud de l'Ontario
