,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
89727,GC-2012-Q4-00068,MUSGAMAGW TERRITORIAL MARINE MANAGEMENT SOCIETY,"Surrey, British Columbia|Surrey, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120753,149500,3/19/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89728,GC-2012-Q4-00069,YALE FIRST NATION,"Hope, British Columbia|Hope, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120805,90000,3/21/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89729,GC-2012-Q4-00070,LYACKSON FIRST NATION,"Chemainus, British Columbia|Chemainus, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120747,42670,3/21/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89730,GC-2012-Q4-00071,ELSIPOGTOG FIRST NATION,"Elsipogtog First Nation, New Brunswick|Elsipogtog First Nation, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A113,160000,3/21/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89731,GC-2012-Q4-00072,ELSIPOGTOG FIRST NATION,"Elsipogtog First Nation, New Brunswick|Elsipogtog First Nation, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A114,175000,3/21/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89732,GC-2014-Q2-00016,ORGANISME DE BASSINS VERSANTS (OBV) CHARLEVOIX-MONTMORENCY,"Quebec, Quebec|Quebec, Québec",,Recreational Fisheries Conservation Partnerships Program,,FP919-14163,44900,7/16/14,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89733,GC-2012-Q4-00073,AKAITCHO TERRITORY GOVERNMENT,"Fort Resolution, Northwest Territories|Fort Resolution, Territoires du Nord-Ouest",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,FP860-12-1023,200000,3/21/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89734,GC-2012-Q4-00074,CONSEIL DE LA PREMIERE NATION ABITIBIWINNI-PIKOGAN,"Amos, Quebec|Amos, Québec",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12-2028,36000,3/21/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89735,GC-2012-Q4-00075,NIPISSING FIRST NATION,"Garden Village, Ontario",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12-2029,49776,3/21/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89736,GC-2012-Q4-00076,WAYCOBAH FIRST NATION,"Whycocomagh, Nova Scotia|Whycocomagh, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A115,98055,3/22/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89737,GC-2012-Q4-00077,MUNICIPALITY OF THE COUNTY OF CUMBERLAND,"Amherst, Nova Scotia|Amherst, Nouvelle-Écosse",,Lighthouse Divestiture Program (Grant),,F5295-120058A,50000,3/22/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89738,GC-2012-Q4-00078,FORT FOLLY FIRST NATION,"Dorchester, New Brunswick|Dorchester, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A111,71100,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89739,GC-2012-Q4-00079,ABEGWEIT FIRST NATION,"Mount Stewart, Prince Edward Island|Mount Stewart, Île-du-Prince-Édouard",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A118,73000,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89740,GC-2012-Q4-00080,LISTUGUJ MI'GMAQ GOVERNMENT,"Listuguj, Quebec|Listuguj, Québec",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A072,156207,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89741,GC-2012-Q4-00081,LISTUGUJ MI'GMAQ GOVERNMENT,"Listuguj, Quebec|Listuguj, Québec",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A095,120000,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89742,GC-2012-Q4-00082,SNUNEYMUXW FIRST NATION,"Nanaimo, British Columbia|Nanaimo, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120778,148340,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89743,GC-2012-Q4-00083,MADAWASKA MALISEET FIRST NATION,"Madawaska Maliseet Fn, New Brunswick|Madawaska Maliseet Fn, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A027,28320,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89744,GC-2012-Q4-00124,MARK G. FORAND,"Comox, British Columbia|Comox, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120673,340000,3/31/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89745,GC-2012-Q4-00084,GREAT BEAR INITIATIVE SOCIETY,"Vancouver, British Columbia|Vancouver, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI) and under Aboriginal Aquatic Resource & Oceans Management,,F1580-120688,200000,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89746,GC-2012-Q4-00085,ELLISTON SLIPWAY COMMITTEE INC.,"Elliston, Newfoundland and Labrador|Elliston, Terre-Neuve-et-Labrador",,Class grant program for the disposal of small craft harbours,,F6138-120023,240000,3/25/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89747,GC-2012-Q4-00086,CHAPEL ISLAND FIRST NATION,"Chapel Island, Nova Scotia|Chapel Island, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A049,64011,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89748,GC-2012-Q4-00087,CHAPEL ISLAND FIRST NATION,"Chapel Island, Nova Scotia|Chapel Island, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A107,119000,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89749,GC-2012-Q4-00088,EEL GROUND FIRST NATION,"Eel Ground, New Brunswick|Eel Ground, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A062/1,32400,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89750,GC-2012-Q4-00089,EEL RIVER BAR FIRST NATION,"Eel River Bar, New Brunswick|Eel River Bar, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A110,98053,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89751,GC-2012-Q4-00090,NATIVE COUNCIL OF NOVA SCOTIA,"Truro, Nova Scotia|Truro, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A777,200000,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89752,GC-2012-Q4-00091,NATIVE COUNCIL OF NOVA SCOTIA,"Truro, Nova Scotia|Truro, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A778,573082,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89753,GC-2012-Q4-00092,ELSIPOGTOG FIRST NATION,"Elsipogtog First Nation, New Brunswick|Elsipogtog First Nation, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120013,400000,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89754,GC-2012-Q4-00093,ESGENOOPETITJ FIRST NATION,"Burnt Church, New Brunswick|Burnt Church, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120012,264000,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89755,GC-2012-Q4-00094,PICTOU LANDING BAND,"Trenton, Nova Scotia|Trenton, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120010,82000,3/26/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89756,GC-2012-Q4-00100,WESPAK FISHERIES LTD.,"Port Alberni, British Columbia|Port Alberni, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120677,414000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89757,GC-2012-Q1-A00001,STS'AILES DEVELOPMENT CORPORATION,"Agassiz, British Columbia|Agassiz, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-110314,339898,4/2/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89758,GC-2012-Q4-00095,WAGMATCOOK FIRST NATION,"Wagmatcook, Nova Scotia|Wagmatcook, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A105,100000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89759,GC-2012-Q4-00096,MEMBERTOU FIRST NATION,"Membertou, Nova Scotia|Membertou, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A119,220000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89760,GC-2012-Q4-00097,LINDA GAIL FISHING LTD.,"Nanoose Bay, British Columbia|Nanoose Bay, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120678,280000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89761,GC-2012-Q4-00098,ANNAPOLIS VALLEY FIRST NATION,"Cambridge, Nova Scotia|Cambridge, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A106,300000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89762,GC-2012-Q4-00099,WESPAK FISHERIES LTD.,"Port Alberni, British Columbia|Port Alberni, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120674,621000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89763,GC-2012-Q4-00101,COSMO FISHING LTD.,"Port Alberni, British Columbia|Port Alberni, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120672,1345755,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89764,GC-2012-Q4-00107,BOUCTOUCHE BAND,"Bouctouche Reserve, New Brunswick|Bouctouche Reserve, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120011,85000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89765,GC-2012-Q4-00102,LENNOX ISLAND FIRST NATION,"Lennox Island, Prince Edward Island|Lennox Island, Île-du-Prince-Édouard",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A117,129738,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89766,GC-2012-Q4-00103,ACADIA FIRST NATION,"Yarmouth, Nova Scotia|Yarmouth, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A0120,250000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89767,GC-2012-Q4-00104,SCOTIAN HALIBUT LTD.,"Clarks Harbour, Nova Scotia|Clarks Harbour, Nouvelle-Écosse",,The Aquaculture Innovation and Market Access Program will help to create the conditions necessary for the success of the Canadian aquaculture industry.,,FP996-12C034,224798.16,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89768,GC-2012-Q4-00105,AKAITCHO TERRITORY GOVERNMENT,"Fort Resolution, Northwest Territories|Fort Resolution, Territoires du Nord-Ouest",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F2442-120014,128000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89769,GC-2012-Q4-00106,PREMIERE NATION MALECITE DE VIGER,"Cacouna, Quebec|Cacouna, Québec",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A116/1,135000,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89770,GC-2012-Q1-A00010,LAKE BABINE NATION,"Burns Lake, British Columbia|Burns Lake, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-110390,593562,4/5/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89771,GC-2012-Q4-00108,BOUCTOUCHE BAND,"Bouctouche Reserve, New Brunswick|Bouctouche Reserve, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A087,44183,3/27/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89772,GC-2012-Q4-00109,OROMOCTO FIRST NATION,"Oromocto, New Brunswick|Oromocto, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A779,227500,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89773,GC-2012-Q4-00110,LISTUGUJ MI'GMAQ GOVERNMENT,"Listuguj, Quebec|Listuguj, Québec",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A121,300000,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89774,GC-2012-Q4-00111,EEL RIVER BAR FIRST NATION,"Fredericton, New Brunswick|Fredericton, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120018,218000,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89775,GC-2012-Q1-A00002,A-TLEGAY FISHERIES SOCIETY,"Campbell River, British Columbia|Campbell River, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-110517,359000,4/3/12,,,,"AMENDING AGREEMENT IS DATED AND SIGNED ON MARCH 27TH 2012	Amendments",Fisheries and Oceans Canada | Pêches et Océans Canada
89776,GC-2012-Q4-00112,KITSELAS FIRST NATION,"Terrace, British Columbia|Terrace, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120737,28200,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89777,GC-2012-Q4-00113,PABINEAU FIRST NATION,"Fredericton, New Brunswick|Fredericton, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120014,163000,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89778,GC-2012-Q4-00114,NATIVE COUNCIL OF PEI,"Charlottetown, Prince Edward Island|Charlottetown, Île-du-Prince-Édouard",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-12007B,152670,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89779,GC-2012-Q4-00115,NEW BRUNSWICK ABORIGINAL PEOPLES COUNCIL (NBAPC),"Fredericton, New Brunswick|Fredericton, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120015,135300,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89780,GC-2012-Q1-A00009,KWAKIUTL FIRST NATION,"Port Hardy, British Columbia|Port Hardy, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-110389,453200,4/5/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89781,GC-2012-Q4-00116,NEW BRUNSWICK ABORIGINAL PEOPLES COUNCIL (NBAPC),"Fredericton, New Brunswick|Fredericton, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120015A,425000,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89782,GC-2012-Q4-00117,SECRETARIAT OF THE HAIDA NATION,"Masset, British Columbia|Masset, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120681,139724,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89783,GC-2012-Q1-A00003,SHUSWAP NATION TRIBAL COUNCIL ON BEHALF OF SECWEPEMC FISHERIES COMMISSION,"Kamloops, British Columbia|Kamloops, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-110413,563860,4/3/12,,,,"AMENDING AGREEMENT IS DATED AND SIGNED ON MARCH 27TH 2012	Amendments",Fisheries and Oceans Canada | Pêches et Océans Canada
89784,GC-2012-Q4-00118,DONALD E MCINTYRE,"Baie-Sainte-Anne, New Brunswick|Baie-Sainte-Anne, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120016,200000,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89785,GC-2012-Q4-00119,COLIN M. OSWALD,"Heriot Bay, British Columbia|Heriot Bay, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120679,25000,3/28/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89786,GC-2012-Q4-00120,MILLBROOK FIRST NATION,"Truro, Nova Scotia|Truro, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A780,135000,3/31/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89787,GC-2012-Q4-00122,SAINT MARY'S FIRST NATION,"Fredericton, New Brunswick|Fredericton, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,FP860-12A086,226525.5,3/31/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89788,GC-2012-Q4-00123,MADAWASKA MALISEET FIRST NATION,"Madawaska Maliseet Fn, New Brunswick|Madawaska Maliseet Fn, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120017,51000,3/31/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89789,GC-2012-Q1-A00004,NAMGIS FIRST NATIONS,"Alert Bay, British Columbia|Alert Bay, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-110205,54582,4/4/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89790,GC-2012-Q1-A00005,CHEHALIS INDIAN BAND,"Agassiz, British Columbia|Agassiz, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-110253,89882.92,4/4/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89791,GC-2012-Q1-A00006,REGROUPEMENT DES PECHEURS PROF DU SUD DE LA GASPESIE,"Chandler, Quebec|Chandler, Québec",,Atlantic Lobster Sustainability Measures (low-income),,F3732 RPPSG 11-12,948281,4/4/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89792,GC-2012-Q1-A00007,HALALT FIRST NATION,"Chemainus, British Columbia|Chemainus, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-110238,400374,4/4/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89793,GC-2012-Q1-A00008,AGENCE MAMU INNU KAIKUSSEHT,"Sept-Iles, Quebec|Sept-Iles, Québec",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,FP860-11-1008,654309,4/4/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89794,GC-2012-Q1-A00011,NORTH SHORE MICMAC DISTRICT COUNCIL INC,"Eel Ground, New Brunswick|Eel Ground, Nouveau-Brunswick",,Contributions under the Aboriginal aquatic resource and oceans management program,,FP860-090102,446342.5,4/11/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89795,GC-2013-Q4-00013,COMITE ZIP CU LAC SAINT-PIERRE,"Louiseville, Quebec|Louiseville, Québec",,Recreational Fisheries Conservation Partnerships Program,,FP919-13169,26697,1/20/14,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89796,GC-2012-Q1-A00012,ATLANTIC POLICY CONGRESS OF FIRST NATIONS CHIEFS SECRETARIAT INC.,"Dartmouth, Nova Scotia|Dartmouth, Nouvelle-Écosse",,Contributions under the Aboriginal aquatic resource and oceans management program,,FP860-090100/1,2442925.15,4/11/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89797,GC-2012-Q1-A00013,LOBSTER FISHING AREA 24 SUSTAINABILITY PARTNERSHIP INC,"Souris, Prince Edward Island|Souris, Île-du-Prince-Édouard",,Support for the economic viability and long term sustainability of the Quebec and Atlantic Canada lobster fishery.,,F4697-110006,705000,5/8/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89798,GC-2012-Q1-A00014,LHEIDLI T'ENNEH FIRST NATION,"Prince George, British Columbia|Prince George, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-110745,258888.63,6/1/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89799,GC-2012-Q1-A00015,DUCKS UNLIMITED CANADA,"Amherst, Nova Scotia|Amherst, Nouvelle-Écosse",,Contributions to support the Small Craft Harbours Class Contribution Program,,F4718-090013,464000,6/5/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89800,GC-2013-Q2-00009,THE MARITIMES ABORIGINAL PEOPLES COUNCIL,"Truro Heights, Nova Scotia|Truro Heights, Nouvelle-Écosse",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,FP860-13-1007,425000,7/18/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89801,GC-2012-Q4-A00017,LAX KW'ALAAMS FISHING ENTERPRISES LTD.,"Port Simpson, British Columbia|Port Simpson, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120654,196896,3/29/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89802,GC-2012-Q1-A00016,GITANYOW HUWILP SOCIETY DBA GITANYOW FISHERIES,"Kitwanga, British Columbia|Kitwanga, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-110720,654216,6/30/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89803,GC-2012-Q2-A00001,LYNDON FISH HATCHERIES INC,"New Dundee, Ontario",,The Aquaculture Innovation and Market Access Program will help to create the conditions necessary for the success of the Canadian aquaculture industry.,,FP996-12C001,90000,7/16/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89804,GC-2012-Q2-A00002,EASTERN SHORE FISHERMAN'S PROTECTIVE ASSOCIATION,"Musquodoboit Harbour, Nova Scotia|Musquodoboit Harbour, Nouvelle-Écosse",,Support for the economic viability and long term sustainability of the Quebec and Atlantic Canada lobster fishery.,,F5269-110006,98000,7/20/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89805,GC-2012-Q2-A00003,LENNOX ISLAND FIRST NATION,"Lennox Island, Prince Edward Island|Lennox Island, Île-du-Prince-Édouard",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F4652-120002,150000,7/31/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89806,GC-2012-Q2-A00004,GUYSBOROUGH COUNTY INSHORE FISHERMEN'S ASSOCIATION,"Canso, Nova Scotia|Canso, Nouvelle-Écosse",,Support for the economic viability and long term sustainability of the Quebec and Atlantic Canada lobster fishery.,,F5269-110034,113241,8/1/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
