,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
39914,1920-CN-000005,9158 - ALIETUM LTD,YELLOWKNIFE,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Innovative Remote Sensing Applications,1920-CN-000005,99999,4/1/19,3/31/20,"Develop innovative remote sensing applications for aerial mapping and surveying so they can expand services in the North and, potentially, abroad.","As a result of the project, Alietum Ltd. will have expanded its service to be one of the only northern based remote sensing business, operating both UAS and manned aircraft. The project will support Alietum Ltd. to expand into an international market, and generate revenue and increase employment.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39951,1920-CN-000056,BOREAL COMPOST ENTERPRISES LTD,WHITEHORSE,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Scale-up and Expansion of In-House Manufacturing,1920-CN-000056,99999,8/23/19,3/31/20,Boreal Compost Enterprises (BCE) is receiving funding to upgrade its production facilities to enable it to locally fabricate and shape steel components used to build its compost and waste recycling machines.,"This project will both increase BCE’s profitability and local employment at its Whitehorse machine shop. Funding will be used to purchase tools, equipment and supplies. The project is expected to create two new jobs while expanding one and maintaining 4 current positions.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39904,1819-CN-000001,3021 - DANA NAYE VENTURES,WHITEHORSE,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Service Delivery Partner,1819-CN-000001,1135516,4/1/18,3/31/21,"Support the operational requirements needed to administer the Entrepreneurship and Business Development program in  the Yukon on CanNor's behalf, under a three year Service Delivery Partner arrangement.",Dana Naye Ventures will be able to deliver the Entrepreneur and Business Development program on behalf of CanNor,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39916,1920-CN-000007,9196 - KRYOTEK ARCTIC INNOVATION INC.,WHITEHORSE,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Talon Drill Global Market Expansion,1920-CN-000007,99999,4/1/19,3/31/20,Increasing international sales of Kryotec’s innovative Talon Drill.,Solidify the international distribution network and sales of the Talon Drill System,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39815,GC-2019-Q1-0005,Kakivak Association,Iqaluit,Entrepreneurship and Business Development,,,,370000,4/1/18,,Operational funding under a Service Delivery Partner arrangement.,,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39739,GC-2018-Q3-0003,Techiq Ltd,Deline,Entrepreneurship and Business Development,,,,500000,10/18/17,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39830,GC-2019-Q1-0015,Kissarvik Co-operative Association Ltd,Rankin Inlet,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Hotel renovations,1819-CN-000036,250000,4/1/18,3/31/19,"Replace the Turaarvik Inns North building's roof, renovate washrooms, replace flooring, install LED lights, replace furniture and televisions.",Upgraded hotel facilities for tourist and business travelers.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39794,GC-2018-Q4-0038,Paleajook Eskimo Co-op Ltd,Taloyoak,Entrepreneurship and Business Development,,,,295000,3/15/18,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39894,1819-CN-000062,9029 - KATUDGEVIK CO-OPERATIVE LIMITED,CORAL HARBOUR,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Katudgevik Co-op Hotel Renovation,1819-CN-000062,150000,4/1/18,3/31/20,"Convert a portion of existing retail store into a new six-suite hotel. The remaining retail space will be reconfigured to retain existing linear shelf footage; upgrade counters, food preparation and handling areas; and, add new walk-in coolers and freezers. The project will also include installation of energy efficient LED lighting throughout the building.","A new 6 room hotel and renovated retail space with new walk-in coolers, freezers and enegry efficient lighting.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39776,GC-2018-Q4-0019,Issatik Co-op Ltd,Whalecove,Entrepreneurship and Business Development,,,,250000,2/16/18,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39822,GC-2018-Q4-0047,Tu-Lidlini Petroleum Corpration,Ross River,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Fuel Distribution and Expansion,1718-CN-000054,-50000,1/1/18,3/31/19,Negative agreement budget amendment - Purchase of fuel distribution vehicles and development and installation of a fuel tank farm,An operating fuel distribution business including vehicles and a tank farm,"Restatement of Award: The total award value of $422,000.00 reported in a previous quarter has been reduced by this Amendment.",Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39933,1920-CN-000024,QUANTUM MACHINE WORKS LTD,WHITEHORSE,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Quantum Peak Load Shaving and Emergency Power,1920-CN-000024,90000,7/5/19,3/31/21,Quantum Machine Works will design and install the first commercial scale lithium ion battery in the Yukon as an energy storage system. The project will allow for Quantum to reduce peak demand load and short term back up power.,This project is expected to result in a significant reduction in demand charges at Quantum Machine Works that account for over 50% of average monthly electricity costs. The demand charge savings will provide Quantum Machine Works with additional capital to invest in their business and insulate them from increased utility costs associated with adding new equipment.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39915,1920-CN-000003,9193 - LUMEL STUDIOS LTD,WHITEHORSE,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Mobile Glass Blowing Studio,1920-CN-000003,46165,4/1/19,3/31/20,Lumel Studios is receiving funds to purchase mobile glass blowing equipment and an industrial style tent to house glass supplies.,"The mobile unit will travel to Yukon communities to focus on glass blowing, enhancing product and services and increasing community wellness through these activities",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39934,1920-CN-000028,LAUGHING LICHEN WILDCRAFTED HERB & TEA,YELLOWKNIFE,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",New Facilities,1920-CN-000028,86275,7/29/19,3/31/20,"Laughing Lichen Wildcrafted Herb & Tea will undertake a one-year project to complete the expansion of its manufacturing facility located outside Yellowknife, Northwest Territories","The project will increase  production capacity, enabling the company to grow its domestic and export market. It will have the infrastructure to provide training and commercial kitchen space for aspiring entrepreneurs seeking to develop their own products. Two short- term, construction-related positions and two incremental permanent positions are expected to result from this investment.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39824,GC-2019-Q1-0010,Dana Naye Ventures,Whitehorse,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Alternate Service Delivery Agreement,1819-CN-000001,150000,4/1/18,3/31/21,Financial support for the operational requirements to administer the Entrepreneur and Business Development program,Increased access to capital for aboriginal entrepreneurs in theYukon,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39920,1920-CN-000008,PAUKTUUTIT INUIT WOMEN OF CANADA,OTTAWA,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Enhancing Inuit Women in Economic Development,1920-CN-000008,2014054,4/1/19,3/31/24,Consultaion and engagement process with Inuit business women and other partners to identify the economic needs and priorities of Inuit women,Promote economic development through the Inuit Women in Business Network,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39823,GC-2019-Q1-0009,NWT Metis-Dene Development Fund Ltd.,Yellowknife,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Alternate Service Delivery Agreement,1819-CN-000005,1027866,4/1/18,3/31/21,Financial support for the operational requirements to administer the Entrepreneurship and Business Development program,Increased access to capital for aboriginal entrepreneurs in the Northwest Territories,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39843,GC-2019-Q3-0001,Pitsiulak Co-op Association Ltd,Chesterfield Inlet,Entrepreneurship and Business Development,"Provides financial support to Aboriginal entrepreneurs, businesses, and commercial entities to expand their business in the three territories. It helps applicants pursue economic opportunities that benefit Aboriginal people. The fund is also intended to provide project-based support for activities that help to establish or grow Aboriginal businesses.",Pitsiulak Co-op Retail and Hotel Rennovations,1819-CN-000026,250000,10/1/18,3/31/19,Renovate and upgrade the retail store and hotel,Upgraded retail store and hotel rooms in Chesterfield Inlet,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39911,1718-CN-000058,5417 - NUNAVUT ARCTIC COLLEGE,IQALUIT,Northern Adult Basic Education Program,The Northern Adult Basic Education Program (NABEP) is an education support program designed to help Northerners get targeted training so they can participate more fully in the labour market. ,Northern Adult Basic Education Program,1718-CN-000058,2019097,4/1/17,3/31/20,"Nunavut Arctic College will undertake projects and activities in relation to CanNor’s Northern Adult Basic Education
Program",Nunavut residents will have access to Adult Basic Education courses,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39909,1718-CN-000049,5261 - YUKON COLLEGE,WHITEHORSE,Northern Adult Basic Education Program,The Northern Adult Basic Education Program (NABEP) is an education support program designed to help Northerners get targeted training so they can participate more fully in the labour market. ,Northern Adult Basic Education Program,1718-CN-000049,834863,4/1/17,3/31/20,"Yukon College will undertake projects and activities in relation to CanNor’s Northern Adult Basic Education
Program",Yukon residents will have access to Adult Basic Education courses,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39905,1718-CN-000064,3026 - AURORA COLLEGE,INUVIK,Northern Adult Basic Education Program,The Northern Adult Basic Education Program (NABEP) is an education support program designed to help Northerners get targeted training so they can participate more fully in the labour market. ,Northern Adult Basic Education Program,1718-CN-000064,1683337,4/1/17,3/31/20,"Aurora College will undertake projects and activities in relation to CanNor’s Northern Adult Basic Education
Program",NWT residents will have access to Adult Basic Education courses,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39770,GC-2018-Q4-0012,Nunavut Arctic College|Collège de l'Arctique du Nunavut,Iqaluit,Northern Adult Basic Education Program,,,,2019000,2/6/18,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39807,GC-2018-Q1-0003,Aurora collage,Yellowknife,Northern Adult Basic Education Program,,,,1683337,4/1/17,,Northern Adult Basic Education Three Year Renewal,,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39762,GC-2018-Q4-0005,Yukon College|Collège du Yukon,Whitehorse,"Northern Adult Basic Education Program, Strategic Investments in Northern Economic Development Growth and Diversification, Strategic Investments in Northern Economic Development Innovation",,,,834863,1/9/18,,Description (English),,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39897,1819-CN-000065,9089 - SNOWKING'S WINTER FESTIVAL,Yellowknife,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Snowking Winter Festival Implementation,1819-CN-000065,36600,4/1/18,3/31/20,"To improve the festival’s infrastructure, improve capacity to increase revenue, and undertake planning for future years.","As a result of the project, the Snowking Winter Festival will have improved its products and services to tourists, and enhanced construction design for safety and efficiency. New merchandise, products and policies will also help support the ongoing sustainability of the event.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39892,1819-CN-000055,8997 - WILDERNESS TOURISM ASSOCIATION OF THE YUKON,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Yukon Wild Photo and Video Image Bank,1819-CN-000055,42955,12/3/18,3/31/20,Compile a collection of digital marketing materials that can be used by wilderness tourism operators as part of the Territory-wide Yukon Wild Marketing Initiative.,This project is expected to result in marketing material for 22 small and medium tourism enterprises in the Yukon. This material is expected to lead to increases in visitor numbers accessing services from these companies.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39896,1819-CN-000071,9081 - VICTORIA FAULKNER WOMEN'S CENTRE,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Women in Leadership Conference 2019,1819-CN-000071,20000,12/19/18,3/31/20,A northern women's leadership conference hosted in Whitehorse in October 2019,The goal of the project is to build the capacity of women across all economic sectors and to create equal opportunities for women to take advantage of the changing northern economic landscape.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39893,1819-CN-000085,9019 - ILLU INC.,CAMBRIDGE BAY,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Eco-Friendly Cinema and Performance Centre,1819-CN-000085,8591.99,1/2/19,3/31/19,"A feasibilty study of building and operating an energy efficient cinema and performance centre in Cambridge Bay, Nunavut.",The feasibility study will help Illu and its project partners evaluate the adoptability and potential return on investment of renewable technologies for their proposed business.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39935,1920-CN-000029,OLD CROW DEVELOPMENT CORPORATION,Old Crow,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Old Crow Tourism Project,1920-CN-000029,75000,7/29/19,3/31/20,"The Old Crow Development Corporation (OCDC), owned by the Vuntut Gwitchin First Nation, will conduct preliminary planning work to develop the tourism sector.","This project is expected to result in the creation of 6 part-time job, as well as the maintenance of 3 existing jobs. The Development of additional accommodation in Old Crow for Tourism will allow Old Crow Development Corporation to futur develop the tourism sector in this small community.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39930,1920-CN-000021,NUNAVUT FISHERIES AND MARINE TRAINING CONSORTIUM,IQALUIT,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.","Expand and enhance a training facility in Hay River, Northwest Territories",1920-CN-000021,849420,4/3/19,3/31/20,"Nunavut Fisheries and Marine Training Consortium (NFMTC), will undertake a one-year project to expand and enhance its training facility in Hay River, Northwest Territories.","As a result of the project, NFMTC will have the required facilities to meet industry demand for
qualified crew. The NFMTC has commitments from large vessel operators to hire a minimum of
30 graduates within the first year of programming. This project will lead to the creation of one
permanent position; 200 additional students trained in the first two years after implementation and as a result of increased training capabilities, current staff of NFMTC will see their duties expanded.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39949,1920-CN-000054,FOLK ON THE ROCKS,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Folk on the Rocks - Main Stage Rebuild,1920-CN-000054,85000,4/25/19,3/31/20,To complete urgently required infrastructure improvements to outdoor entertainment facilities,"The recipient will improve its infrastructure capacity to enable it to continue to host both an annual festival and accommodate greater numbers of ongoing small community group rental requests of its facilities. The project is expected to maintain three jobs, of which two will be expanded through increased rentals of the facility. The project is also supporting fifteen temporary construction/architectural related jobs during the infrastructure improvement period.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39931,1920-CN-000022,"COMMUNITY AND GOVERNMENT SERVICES, GOVNERMEN",IQALUIT,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Geotechnical Analysis and Drainage Planning,1920-CN-000022,500000,6/6/19,3/31/20,"CGS Planning and Lands will hire qualified professional consulting personnel, via solicitation of competitive bids, for geotechnical evaluations and drainage planning for seven Nunavut communities","The project is expected to result in the creation of 8 short term jobs, to reduce the risk of disruptionsto economic activitydue to structural failure of infrastructure, to increase local knowledge of climate change impact and the creation of new business opportunities for local permafrost monitoring. ",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39921,1920-CN-000009,40782 YUKON INC.,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Camp Renovations,1920-CN-000009,450000,4/16/19,3/31/20,"Renovate eight bed camp in Old Crow, Yukon ",Building will be brought up to code and be used to house seasonal construction workers as well as for tourism purposes,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39942,1920-CN-000041,ASSOCIATION FRANCO-YUKONNAISE,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",French-language Tourism Marketing Campaign,1920-CN-000041,340000,7/29/19,3/31/20,"The Association franco-yukonnaise (AFY) will implement a one-year project to develop and deliver a French-language tourism marketing campaign for Francophone markets, specifically the province of Quebec and targeted Francophone markets in Europe.","This marketing campaign will focus mainly on the Francophone market to expand and diversify Yukon’s tourism products. The AFY will work with the Government of Yukon’s marketing agency and its Tourism Yukon division to adapt the current “Yukon Now” project by customizing and translating material to target Francophone markets. The project will also include participation at select travel shows in Quebec and France, and collaboration with Cossette, the advertising agency for Tourism Yukon, to purchase advertising services and develop television and digital content for the Quebec market. ",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39940,1920-CN-000038,CITY OF YELLOWKNIFE,YELLOWKNIFE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",City of Yellowknife and Yellowknife Dene First Nation Shared Economic Development Strategy,1920-CN-000038,150000,4/25/19,3/31/21,This project will allow the City of Yellowknife and the Yellowknives Dene First Nation to develop a shared five year Economic Development Stategy ,A shared five year economic development strategy will be developed which alings interrelated interests and priorities of both stakeholders and identifies key priority areas for development,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39924,1920-CN-000012,WHITE RIVER FIRST NATION LIMITED PARTNERSHIP,BEAVER CREEK,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.","Beaver Creek Solar, Battery & District Heat Project",1920-CN-000012,557000,6/6/19,3/31/20,"Complete technical planning work to undertake a renewable solar energy generation and battery storage integration project that will supply clean power to the ATCO Beaver Creek diesel grid. The project also includes plans for a district heat system that will utilize waste heat from the diesel generators during low-solar, cold temperature months.","As a result of this project, WRFNLP will be in a position to pursue becoming an Independent Power Producer with the ability to sell electricity to ATCO Electric Yukon.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39926,1920-CN-000016,KLONDIKE VALLEY CREAMERY,Dawson City,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Barn Construction,1920-CN-000016,91515,4/26/19,3/31/20,"Klondike Valley Creamery (KVC) is receiving funds to complete the construction of a new barn. This new barn will increase KVC’s production capacity, allowing the farm to meet Yukon-wide demand for their products.",This project is expected to result in increased production capacity for the farm which will result in greater sales volumes and improved market access opportunities. This increase in production will result in the creation of two full-time and three part-time jobs for the farm.,,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39927,1920-CN-000018,YUKON FIRST NATIONS CULTURE AND TOURISM ASSOCIATION,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Advancing Yukon First Nation Culture and Tourism Industries,1920-CN-000018,900000,7/5/19,3/31/22,This project will allow Yukon First Nations Culture and Tourism Association (YFNCT) to deliver a variety of programs and initiatives to grow and market Yukon’s Indigenous culture and tourism industries.,"This project is expected to result in the development of 5-7 new market ready products and experiences, 10-15 new export ready products and experiences, and the entry of 10-15 new Indigenous entrepreneurs in the tourism and culture sector. The project will also result in an increase in the number of Yukon First Nation individuals working in the sector, as well as increased awareness, demand and sales of Yukon First Nation products and experiences.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39932,1920-CN-000023,YUKON FIRST NATION CHAMBER OF COMMERCE,WHITEHORSE,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Uncovering and Improving the Value of Yukon First Nation's Businesses to Yukon Economy,1920-CN-000023,43899,7/5/19,3/31/20,"The Yukon First Nation Chamber of Commerce (YFNCC) is approved to conduct research and gather baseline data on Indigenous businesses that will help to identify barriers and preconditions to business growth for Indigenous governments, development corporations, and Indigenous Entrepreneurs.","As a result of this project, one short-term job will be created and three short-term jobs will be expanded. The results of this project are expected to inform the creation of new Indigenous-owned businesses as well as the growth and success of existing Yukon First Nation businesses.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39929,1920-CN-000020,QIKIQTANI INUIT ASSOCIATION,IQALUIT,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",Regional Training Centre in Pond Inlet,1920-CN-000020,10000000,8/1/19,3/31/23,"The Regional Training Centre will be used to train Inuit for employment in various economic sectors including the conservation economy (i.e. Inuit Stewards), science and research, mining and other areas of employment (i.e. government and Inuit organization sector roles) and also to provide a location for transfer of traditional knowledge and skills.","The Grant allows QIA to access the necessary technical or engineering capacity and expertise required to effectively oversee the project planning, design and construction mobilization of the Pond Inlet Regional Training Centre.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
39898,1819-CN-000076,9108 - JACK PINE PADDLE/CONSULTING,Yellowknife,Strategic Investments in Northern Economic Development,"Strategic Investments in Northern Economic Development (SINED) is an economic development program that strengthens key economic sectors in Canada's three territories. It helps to drive economic growth and diversification; support capacity development; enhance economic infrastructure in the North; and, will help create jobs for Northerners. SINED is focused on four priorities: innovation, economic growth and diversification, capacity development and economic infrastructure.",COOPERATIVE TRIPPING: A NEW BUSINESS MODEL,1819-CN-000076,39000,1/31/19,3/31/19,The Recipient will undertake a project to pilot and market a cooperative business model for guided paddling trips in the Sahtu Region of the Northwest Territories,"As a result of the project, the Recipient will have expanded his business to offer a new service and price point to adventure tourists seeking guided paddling trips in the north. The expanded operations are expected to maintain eight seasonal jobs for NWT-based guides, including Indigenous staff. If the pilot proves successful, the Recipient will further utilize this model to offer similar trips in other regions of the NWT.",,Canadian Northern Economic Development Agency | Agence canadienne de développement économique du Nord
